Epoch-Num	Learning-Rate	Train-Loss	Train-acc-B	Train-acc	Valid-Loss	Valid-acc-B	Valid-acc	
76.000000	0.085377	1.556000	84.411000	89.710000	1.525000	82.806000	88.209000	
77.000000	0.085016	1.562000	84.153000	89.535000	1.523000	83.973000	88.898000	
78.000000	0.084652	1.554000	83.784000	89.309000	1.527000	83.173000	88.736000	
79.000000	0.084284	1.557000	84.134000	89.361000	1.534000	83.431000	88.371000	
80.000000	0.083912	1.551000	84.344000	89.669000	1.535000	83.847000	88.169000	
81.000000	0.083537	1.546000	84.541000	89.833000	1.515000	82.403000	88.250000	
82.000000	0.083159	1.543000	84.758000	89.988000	1.525000	82.045000	87.925000	
83.000000	0.082778	1.543000	85.029000	90.101000	1.525000	83.349000	88.128000	
84.000000	0.082393	1.549000	84.222000	89.731000	1.514000	83.598000	88.979000	
85.000000	0.082005	1.538000	84.916000	90.286000	1.540000	83.612000	87.358000	
86.000000	0.081613	1.539000	85.503000	90.419000	1.534000	82.081000	87.399000	
87.000000	0.081218	1.536000	85.480000	90.296000	1.516000	84.390000	88.493000	
88.000000	0.080821	1.533000	85.623000	90.522000	1.510000	84.307000	89.506000	
89.000000	0.080420	1.531000	85.505000	90.574000	1.503000	83.240000	88.817000	
90.000000	0.080016	1.528000	86.009000	90.666000	1.509000	84.552000	89.019000	
91.000000	0.079609	1.534000	85.262000	90.347000	1.498000	84.647000	89.951000	
92.000000	0.079199	1.531000	85.796000	90.615000	1.528000	83.243000	88.412000	
93.000000	0.078786	1.530000	85.616000	90.543000	1.499000	84.414000	89.182000	
94.000000	0.078370	1.523000	86.697000	91.129000	1.495000	84.693000	89.668000	
95.000000	0.077952	1.526000	86.150000	90.820000	1.499000	84.627000	89.303000	
96.000000	0.077530	1.523000	85.784000	90.769000	1.522000	84.190000	88.250000	
97.000000	0.077106	1.525000	86.069000	90.903000	1.513000	84.806000	88.614000	
98.000000	0.076679	1.521000	86.008000	90.820000	1.503000	84.798000	89.019000	
99.000000	0.076250	1.520000	86.198000	90.851000	1.511000	84.688000	89.425000	
100.000000	0.075818	1.521000	86.096000	90.861000	1.498000	85.303000	89.668000	
101.000000	0.075383	1.511000	86.560000	91.149000	1.500000	84.605000	89.465000	
102.000000	0.074946	1.519000	85.958000	90.810000	1.524000	83.710000	87.682000	
103.000000	0.074507	1.512000	87.062000	91.509000	1.494000	85.160000	89.951000	
104.000000	0.074065	1.514000	86.508000	90.944000	1.517000	84.923000	88.979000	
105.000000	0.073620	1.515000	86.642000	91.201000	1.517000	84.935000	88.331000	
106.000000	0.073173	1.505000	87.869000	91.735000	1.500000	84.623000	88.857000	
107.000000	0.072725	1.505000	87.427000	91.663000	1.497000	85.174000	89.384000	
108.000000	0.072273	1.503000	87.496000	91.879000	1.506000	85.065000	89.060000	
109.000000	0.071820	1.505000	86.749000	91.334000	1.496000	84.301000	89.303000	
110.000000	0.071365	1.506000	87.111000	91.417000	1.494000	85.023000	89.627000	
111.000000	0.070907	1.507000	87.326000	91.766000	1.512000	84.441000	88.614000	
112.000000	0.070447	1.499000	87.571000	91.838000	1.500000	84.744000	88.614000	
113.000000	0.069986	1.503000	87.325000	91.643000	1.502000	85.827000	89.506000	
114.000000	0.069522	1.496000	88.262000	92.044000	1.492000	85.197000	89.506000	
115.000000	0.069057	1.503000	87.172000	91.540000	1.496000	85.705000	88.898000	
116.000000	0.068590	1.496000	87.815000	92.033000	1.496000	84.748000	89.263000	
117.000000	0.068121	1.499000	87.701000	91.848000	1.513000	83.961000	88.412000	
118.000000	0.067651	1.493000	87.997000	91.776000	1.484000	86.105000	90.032000	
119.000000	0.067178	1.489000	87.894000	92.085000	1.489000	85.536000	90.032000	
120.000000	0.066704	1.486000	88.427000	92.331000	1.486000	85.651000	89.425000	
121.000000	0.066229	1.487000	87.477000	91.879000	1.496000	86.906000	89.344000	
122.000000	0.065752	1.485000	88.866000	92.537000	1.487000	86.288000	89.911000	
123.000000	0.065274	1.480000	89.387000	92.907000	1.488000	85.888000	89.911000	
124.000000	0.064794	1.486000	88.493000	92.455000	1.478000	86.515000	90.073000	
125.000000	0.064313	1.478000	88.872000	92.681000	1.482000	85.606000	90.194000	
126.000000	0.063830	1.482000	88.778000	92.558000	1.493000	84.947000	89.627000	
127.000000	0.063347	1.480000	88.805000	92.537000	1.492000	85.376000	89.344000	
128.000000	0.062862	1.477000	89.223000	92.825000	1.484000	84.810000	89.992000	
129.000000	0.062376	1.478000	89.070000	92.722000	1.479000	85.081000	89.465000	
130.000000	0.061889	1.482000	88.782000	92.630000	1.485000	84.935000	89.344000	
131.000000	0.061401	1.475000	88.962000	92.845000	1.482000	85.844000	89.870000	
132.000000	0.060912	1.474000	89.244000	92.958000	1.486000	85.139000	89.587000	
133.000000	0.060422	1.472000	89.004000	92.825000	1.482000	85.702000	89.789000	
134.000000	0.059931	1.481000	88.716000	92.650000	1.479000	85.594000	89.749000	
135.000000	0.059439	1.478000	89.139000	92.958000	1.496000	84.845000	89.506000	
136.000000	0.058946	1.470000	89.426000	93.020000	1.478000	85.623000	89.992000	
137.000000	0.058453	1.467000	89.697000	93.195000	1.480000	85.093000	89.263000	
138.000000	0.057960	1.465000	89.554000	93.246000	1.469000	86.689000	90.357000	
139.000000	0.057465	1.467000	89.646000	93.030000	1.471000	86.197000	90.519000	
140.000000	0.056970	1.463000	90.081000	93.421000	1.474000	87.068000	90.762000	
141.000000	0.056475	1.470000	89.323000	92.845000	1.476000	85.581000	90.154000	
142.000000	0.055979	1.461000	89.951000	93.339000	1.471000	86.197000	90.235000	
143.000000	0.055483	1.465000	89.781000	93.257000	1.475000	86.577000	90.113000	
144.000000	0.054986	1.463000	89.708000	93.113000	1.485000	85.278000	89.465000	
145.000000	0.054489	1.458000	89.954000	93.524000	1.474000	86.105000	90.316000	
146.000000	0.053992	1.458000	90.272000	93.647000	1.488000	85.948000	89.546000	
147.000000	0.053495	1.459000	90.093000	93.493000	1.469000	86.343000	90.235000	
148.000000	0.052997	1.460000	90.309000	93.421000	1.473000	85.856000	89.789000	
149.000000	0.052500	1.453000	90.353000	93.668000	1.472000	85.826000	90.276000	
150.000000	0.052003	1.455000	89.964000	93.493000	1.471000	86.451000	90.681000	
151.000000	0.051505	1.458000	90.781000	93.760000	1.480000	86.365000	89.627000	
152.000000	0.051008	1.458000	90.146000	93.421000	1.466000	86.280000	90.762000	
153.000000	0.050511	1.455000	90.288000	93.606000	1.467000	86.469000	90.073000	
154.000000	0.050014	1.449000	90.630000	93.791000	1.467000	86.835000	90.559000	
155.000000	0.049517	1.454000	90.313000	93.616000	1.462000	86.755000	90.924000	
156.000000	0.049021	1.444000	91.073000	94.192000	1.482000	86.010000	89.951000	
157.000000	0.048525	1.447000	91.084000	94.079000	1.463000	86.818000	90.762000	
158.000000	0.048030	1.449000	90.476000	93.637000	1.474000	86.593000	90.113000	
159.000000	0.047535	1.449000	90.500000	93.709000	1.462000	85.930000	90.397000	
160.000000	0.047040	1.447000	90.556000	93.678000	1.477000	85.490000	89.911000	
161.000000	0.046547	1.449000	91.019000	94.058000	1.464000	87.996000	90.964000	
162.000000	0.046054	1.446000	90.806000	93.966000	1.466000	86.614000	90.843000	
163.000000	0.045561	1.445000	90.774000	94.130000	1.465000	86.976000	90.478000	
164.000000	0.045069	1.445000	91.094000	94.079000	1.483000	86.072000	89.708000	
165.000000	0.044578	1.439000	91.622000	94.428000	1.462000	86.367000	90.721000	
166.000000	0.044088	1.437000	91.566000	94.531000	1.466000	85.735000	90.194000	
167.000000	0.043599	1.439000	91.617000	94.634000	1.459000	87.930000	91.370000	
168.000000	0.043111	1.437000	91.117000	94.274000	1.462000	87.097000	91.005000	
169.000000	0.042624	1.434000	91.912000	94.624000	1.455000	87.441000	90.762000	
170.000000	0.042138	1.442000	91.104000	94.089000	1.454000	86.822000	90.600000	
171.000000	0.041653	1.437000	91.185000	94.315000	1.468000	86.135000	90.397000	
172.000000	0.041170	1.432000	91.776000	94.644000	1.460000	86.626000	90.478000	
173.000000	0.040687	1.434000	91.694000	94.531000	1.470000	86.267000	90.235000	
174.000000	0.040206	1.435000	91.263000	94.346000	1.463000	87.088000	90.681000	
175.000000	0.039726	1.431000	91.979000	94.613000	1.463000	86.764000	90.681000	
176.000000	0.039248	1.431000	92.048000	94.829000	1.455000	86.850000	91.005000	
177.000000	0.038771	1.427000	92.174000	94.799000	1.464000	85.939000	90.073000	
178.000000	0.038296	1.429000	92.082000	94.757000	1.463000	87.288000	91.126000	
179.000000	0.037822	1.431000	91.501000	94.470000	1.462000	86.351000	90.438000	
180.000000	0.037349	1.426000	91.830000	94.634000	1.470000	87.335000	90.397000	
181.000000	0.036879	1.427000	92.421000	95.066000	1.473000	86.860000	90.316000	
182.000000	0.036410	1.427000	92.170000	94.870000	1.466000	86.630000	90.113000	
183.000000	0.035943	1.425000	92.020000	94.737000	1.473000	85.617000	89.789000	
184.000000	0.035478	1.422000	92.325000	94.912000	1.460000	87.926000	90.843000	
185.000000	0.035014	1.425000	91.915000	94.778000	1.463000	87.380000	90.316000	
186.000000	0.034553	1.424000	92.535000	95.097000	1.458000	87.501000	91.005000	
187.000000	0.034093	1.417000	92.631000	95.179000	1.450000	88.030000	91.005000	
188.000000	0.033635	1.419000	92.456000	95.076000	1.458000	88.317000	91.288000	
189.000000	0.033180	1.420000	92.670000	95.179000	1.448000	87.351000	91.086000	
190.000000	0.032727	1.414000	92.981000	95.384000	1.446000	87.363000	91.613000	
191.000000	0.032275	1.416000	92.958000	95.199000	1.456000	87.159000	90.762000	
192.000000	0.031827	1.416000	92.992000	95.354000	1.453000	87.638000	91.086000	
193.000000	0.031380	1.411000	93.122000	95.600000	1.456000	87.651000	90.357000	
194.000000	0.030935	1.414000	92.978000	95.343000	1.450000	87.876000	91.248000	
195.000000	0.030493	1.411000	92.912000	95.456000	1.458000	87.126000	90.600000	
196.000000	0.030054	1.414000	92.912000	95.395000	1.459000	87.215000	90.802000	
197.000000	0.029617	1.410000	93.382000	95.539000	1.449000	88.647000	91.288000	
198.000000	0.029182	1.412000	93.253000	95.549000	1.452000	87.001000	90.924000	
199.000000	0.028750	1.413000	92.624000	95.210000	1.458000	87.188000	90.802000	
200.000000	0.028321	1.410000	92.833000	95.251000	1.454000	86.613000	90.397000	
201.000000	0.027894	1.404000	93.543000	95.693000	1.457000	87.784000	90.843000	
202.000000	0.027470	1.406000	93.634000	95.693000	1.451000	87.851000	91.329000	
203.000000	0.027048	1.408000	93.412000	95.734000	1.455000	87.363000	91.086000	
204.000000	0.026630	1.407000	92.952000	95.477000	1.452000	87.872000	91.288000	
205.000000	0.026214	1.404000	93.476000	95.641000	1.453000	87.542000	91.207000	
206.000000	0.025801	1.407000	93.079000	95.528000	1.454000	88.884000	91.288000	
207.000000	0.025391	1.407000	93.391000	95.611000	1.450000	87.376000	90.762000	
208.000000	0.024984	1.397000	94.063000	96.012000	1.454000	87.517000	90.681000	
209.000000	0.024580	1.398000	93.883000	95.991000	1.451000	87.813000	91.329000	
210.000000	0.024179	1.403000	93.711000	95.775000	1.449000	88.154000	91.370000	
211.000000	0.023782	1.400000	93.510000	95.816000	1.445000	88.488000	91.451000	
212.000000	0.023387	1.401000	93.422000	95.631000	1.452000	87.747000	91.248000	
213.000000	0.022995	1.395000	94.086000	96.166000	1.460000	87.460000	90.883000	
214.000000	0.022607	1.400000	93.300000	95.600000	1.447000	86.813000	91.167000	
215.000000	0.022222	1.396000	93.933000	96.063000	1.444000	88.563000	91.126000	
216.000000	0.021841	1.398000	94.137000	96.104000	1.450000	87.150000	91.045000	
217.000000	0.021463	1.394000	94.213000	96.217000	1.455000	87.313000	90.843000	
218.000000	0.021088	1.394000	94.296000	96.166000	1.442000	88.504000	92.099000	
219.000000	0.020716	1.390000	94.387000	96.279000	1.448000	87.005000	91.005000	
220.000000	0.020348	1.397000	93.961000	96.032000	1.455000	87.522000	90.883000	
221.000000	0.019984	1.393000	94.066000	96.166000	1.453000	87.096000	90.924000	
222.000000	0.019623	1.388000	94.183000	96.145000	1.452000	88.521000	91.288000	
223.000000	0.019266	1.385000	94.779000	96.505000	1.451000	87.880000	91.126000	
224.000000	0.018912	1.391000	94.376000	96.340000	1.450000	86.967000	90.640000	
225.000000	0.018563	1.388000	94.494000	96.320000	1.448000	87.559000	91.126000	
226.000000	0.018216	1.389000	94.331000	96.238000	1.452000	86.905000	90.600000	
227.000000	0.017874	1.391000	94.228000	96.248000	1.449000	87.684000	91.248000	
228.000000	0.017535	1.388000	94.389000	96.433000	1.452000	87.747000	90.924000	
229.000000	0.017201	1.389000	94.581000	96.361000	1.451000	87.958000	91.045000	
230.000000	0.016870	1.387000	94.873000	96.639000	1.453000	87.063000	90.762000	
231.000000	0.016543	1.388000	94.684000	96.505000	1.457000	88.359000	91.005000	
232.000000	0.016220	1.385000	94.577000	96.361000	1.453000	87.346000	91.005000	
233.000000	0.015901	1.384000	94.786000	96.659000	1.447000	88.334000	91.370000	
234.000000	0.015586	1.384000	94.897000	96.618000	1.457000	88.947000	90.883000	
235.000000	0.015275	1.383000	94.917000	96.536000	1.448000	87.472000	90.762000	
236.000000	0.014968	1.383000	94.987000	96.711000	1.451000	87.626000	90.883000	
237.000000	0.014665	1.381000	94.807000	96.680000	1.446000	87.338000	91.126000	
238.000000	0.014366	1.381000	95.046000	96.762000	1.438000	87.555000	91.572000	
239.000000	0.014072	1.383000	94.835000	96.649000	1.447000	87.929000	91.370000	
240.000000	0.013781	1.378000	95.365000	96.947000	1.450000	87.284000	90.721000	
241.000000	0.013495	1.380000	94.938000	96.721000	1.443000	87.842000	91.207000	
242.000000	0.013214	1.376000	95.505000	97.111000	1.437000	87.880000	91.451000	
243.000000	0.012936	1.376000	95.443000	97.019000	1.439000	88.346000	91.410000	
244.000000	0.012663	1.380000	95.145000	96.721000	1.440000	88.063000	91.410000	
245.000000	0.012394	1.377000	95.352000	96.968000	1.447000	88.330000	91.370000	
246.000000	0.012130	1.376000	95.408000	96.865000	1.446000	87.917000	91.167000	
247.000000	0.011870	1.374000	95.314000	96.937000	1.447000	88.297000	91.248000	
248.000000	0.011615	1.372000	95.667000	97.070000	1.443000	87.663000	91.491000	
249.000000	0.011364	1.373000	95.471000	96.957000	1.444000	88.322000	91.370000	
250.000000	0.011117	1.375000	95.555000	97.050000	1.450000	88.284000	91.045000	
251.000000	0.010875	1.376000	94.953000	96.721000	1.446000	87.505000	91.086000	
252.000000	0.010638	1.370000	95.803000	97.225000	1.439000	87.813000	91.613000	
253.000000	0.010405	1.371000	95.582000	97.132000	1.438000	87.879000	91.572000	
254.000000	0.010177	1.374000	95.577000	97.132000	1.441000	87.326000	91.086000	
255.000000	0.009954	1.371000	95.669000	97.235000	1.449000	87.734000	91.045000	
256.000000	0.009735	1.370000	96.025000	97.399000	1.443000	88.142000	91.370000	
257.000000	0.009521	1.374000	95.406000	96.916000	1.448000	86.938000	90.924000	
258.000000	0.009311	1.370000	95.815000	97.194000	1.452000	86.788000	90.924000	
259.000000	0.009107	1.368000	95.840000	97.266000	1.450000	87.638000	91.086000	
260.000000	0.008907	1.368000	95.758000	97.255000	1.441000	87.453000	91.491000	
261.000000	0.008712	1.367000	96.014000	97.492000	1.450000	87.797000	91.288000	
262.000000	0.008521	1.366000	95.915000	97.307000	1.453000	87.626000	90.883000	
263.000000	0.008336	1.368000	96.166000	97.410000	1.446000	87.846000	91.288000	
264.000000	0.008155	1.367000	95.786000	97.317000	1.445000	88.521000	91.329000	
265.000000	0.007979	1.365000	96.160000	97.379000	1.446000	87.205000	90.843000	
266.000000	0.007808	1.368000	95.849000	97.183000	1.444000	88.059000	91.370000	
267.000000	0.007642	1.364000	95.992000	97.307000	1.439000	87.951000	91.653000	
268.000000	0.007481	1.365000	96.186000	97.461000	1.442000	88.213000	91.613000	
269.000000	0.007325	1.362000	96.413000	97.636000	1.444000	88.283000	91.613000	
270.000000	0.007174	1.364000	96.184000	97.471000	1.447000	87.405000	91.167000	
271.000000	0.007027	1.366000	96.216000	97.420000	1.446000	87.684000	91.126000	
272.000000	0.006886	1.364000	96.276000	97.461000	1.443000	88.871000	91.734000	
273.000000	0.006750	1.362000	96.422000	97.697000	1.450000	87.942000	91.288000	
274.000000	0.006619	1.363000	96.084000	97.430000	1.444000	88.272000	91.248000	
275.000000	0.006492	1.362000	96.028000	97.379000	1.441000	88.350000	91.370000	
276.000000	0.006371	1.357000	96.472000	97.687000	1.442000	87.980000	91.491000	
277.000000	0.006255	1.364000	96.214000	97.461000	1.445000	88.159000	91.572000	
278.000000	0.006144	1.361000	96.201000	97.543000	1.447000	88.030000	91.288000	
279.000000	0.006038	1.364000	95.998000	97.307000	1.452000	86.805000	91.086000	
280.000000	0.005937	1.361000	96.149000	97.492000	1.443000	88.471000	91.694000	
281.000000	0.005841	1.360000	96.420000	97.636000	1.450000	88.322000	91.329000	
282.000000	0.005751	1.358000	96.587000	97.728000	1.448000	88.071000	91.207000	
283.000000	0.005665	1.363000	95.950000	97.389000	1.443000	88.021000	91.491000	
284.000000	0.005585	1.362000	96.331000	97.533000	1.450000	88.726000	91.370000	
285.000000	0.005510	1.359000	96.817000	97.697000	1.444000	88.134000	91.491000	
286.000000	0.005439	1.357000	96.315000	97.615000	1.449000	88.063000	91.167000	
287.000000	0.005375	1.361000	96.233000	97.636000	1.444000	87.392000	91.005000	
288.000000	0.005315	1.357000	96.784000	97.769000	1.441000	87.737000	91.451000	
289.000000	0.005260	1.359000	96.205000	97.543000	1.447000	87.855000	91.207000	
290.000000	0.005211	1.357000	96.404000	97.738000	1.447000	88.229000	91.613000	
291.000000	0.005167	1.359000	96.384000	97.687000	1.442000	87.683000	91.491000	
292.000000	0.005128	1.356000	96.634000	97.780000	1.441000	88.142000	91.694000	
293.000000	0.005094	1.360000	96.611000	97.759000	1.446000	87.647000	91.126000	
294.000000	0.005065	1.361000	96.414000	97.492000	1.446000	87.875000	91.613000	
295.000000	0.005042	1.360000	96.242000	97.605000	1.448000	87.780000	91.167000	
296.000000	0.005023	1.358000	96.423000	97.708000	1.440000	87.922000	91.086000	
297.000000	0.005010	1.360000	95.792000	97.307000	1.450000	88.038000	90.924000	
298.000000	0.005003	1.356000	96.609000	97.738000	1.444000	87.501000	91.126000	
299.000000	0.005000	1.358000	96.338000	97.718000	1.446000	87.976000	90.843000	
